IYR,IMO,RAILROAD,STATE,STATION,COUNTY,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15
19,3,LSI,26,PALMER,MARQUETTE,0700 WEIGHER JOB WAS IN THE PROCESS OF RUNNING AROUND THEIR TRAIN ON THE TILDEN MAIN WITH A SET OF L,"IGHT LOCOMOTIVES, WHEN THE LEAD LOCOMOTIVE (CEFX 1005) DERAILED DUE TO SNOW/ICE/PELLET BUILD-UP ON T",RACK. AS A RESULT THE LOCOMOTIVE MADE CONTACT WITH THE CARS THAT WERE PARKED ON THE SIDING. DAMAGE T,O BOTH LOCOMOTIVE AND RAILCAR.,,,,,,,,,,,
19,10,HESR,26,AKRON,TUSCOLA,HESR 805-30 WENT INTO AN UNDESIRED EMERGENCY. THE CONDUCTOR WALKED BACK AND FOUND THE 16TH CAR HAD D,ERAILED AND WAS ON ITS SIDE. IT WAS DISCOVERED THAT THE CRDX 8719 (LINE 16 IN TRAIN) STRUCK FURX 826,200 THAT WAS ON SPOT AT CO-OP ELEVATOR WHILE TRAIN WAS TRAVELING PAST AND DERAILED IT. THE FURX 8262,"00 WAS ON SPOT AT AKRON CO-OP ELEVATOR AS THE HESR 805-30 WAS TRAVELING WEST ON THE MAIN LINE, THE C",RDX WAS ROCKING FAR ENOUGH SIDE TO SIDE IT STRUCK THE FURX DERAILING IT AND DRAGGING IT DOWN THE TRA,CK OVER THE PERMANENT DERAIL THROWING IT SIDEWAYS OUT INTO THE PUBLIC ROAD.   THE FURX 826200 WAS NO,T PART OF THE CONSIST OF THE HESR 805-30.,,,,,,,,
19,3,NS,26,DETROIT,WAYNE,"TRAIN 38EB030 CO LEFT EQUIPMENT ON MAIN IN LIVERNOIS YARD, FOULING LEAD INTO #9 TRACK. CO THEN SHOVE",D INTO #9 TRACK SIDE SWIPING HIS STANDING CUT OF CARS ON MAIN.,,,,,,,,,,,,,
19,9,UP,29,KANSAS CITY,JACKSON,THE YKC17R-06 BEGAN A SHOVING MOVE OUT OF BOWL 16 AND INTENDED TO SHOVE INTO ZONE 1. THE SWITCHMAN I,N THE DOLLHOUSE FAILED TO LINE THE SOUTH SIDE CROSSOVER INTO ZONE 1. THE CROSSOVER WAS LINED INTO ZO,"NE 2, WHERE THE YKC37R-06 WAS PULLING INTO TRK 305 IN ZONE 2, RESULTING IN THE UP2030 COLLIDING WITH",THE YKC37R'S CUT OF CARS AT 4.4 MPH. SWITCHMAN STOPPED THE MOVEMENT WHEN THE OCU SHOWED A ROLL-BACK,ERROR ON THE BOX.,,,,,,,,,,
19,4,NS,29,WENTZVILLE,ST CHARLES,"DW26 SHOVING 21 LOADED AUTO RACKS, DERAILED THE R1, R2, L1 AND L2 WHEELS ON TTGX987940.",,,,,,,,,,,,,,
19,8,UP,29,KANSAS CITY,JACKSON,"THE YKC35R-06 WAS HUMPING TRACK 104 UP THE SOUTH LEAD OF THE HUMP, THEY HAD 34 CARS LEFT ON THE CUT",WHEN THE TTZX84681 DERAILED AT THE SOUTH ESCAPE FROG. THE MOVEMENT COMMAND SPEED WAS 1.7 AND SPEED W,AS 1.6 MPH AT THE TIME OF DERAILMENT. TOTAL DISTANCE MOVED IN COMMAND SPEED OF 1.7 MPH WAS 1284 FT B,EFORE POINT OF DERAILMENT AND TOP SPEED DURING MOVE WAS 1.9 MPH. TOTAL DISTANCE TRAVERSED AFTER POD,WAS 331 FT CAUSING TRACK DAMAGE. CAUSE WAS DUE TO INTERACTION OF LATERAL AND VERTICAL FORCES.,,,,,,,,,,
19,9,BNSF,29,RUSHVILLE,BUCHANAN,"E-MLMNRM0-02 WAS IMPACTED BY A VEHICLE, NOT AT A ROAD CROSSING, WHILE TRAVERSING MAIN 2 TRACK RESULT",ING IN SIGNAL AND RAILCAR DAMAGES. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,6,CSX,26,ROMULUS,WAYNE,"WHEN SPOTTING EQ INDUSTRY, D71607 DERAILED ONE CAR BY SHOVING OFF END OF TRACK AND DAMAGED INDUSTRY",BUMPING POST.,,,,,,,,,,,,,
19,3,MQT,26,FILER CITY,MANISTEE,THE MANISTEE-21 CREW WAS SWITCHING PACKAGING CORPORATION OF AMERICA WITH 16X12 WHEN FOUR LOADED ASPH,"ALT TANK CARS (SEQUENCE: 13, 14, 15, 16) DERAILED NEAR THE GATE BETWEEN MQT AND TONDU (PACKAGING COR","PORATION OF AMERICA).  4 HAZMAT (CLASS 9) CARS DERAILED, UPRIGHT AND NOT LEAKING.",,,,,,,,,,,,
19,10,CSX,1,MOBILE,MOBILE,Y29111 SWITCHMAN FAILED TO TEST THE HAND BRAKE ON ENGINE CSXT 8214 ALLOWING IT TO ROLL INTO THE FOUL,OF THE DIESEL SHOP LEAD TRACK AND WAS STRUCK BY ENGINE CSXT 4324.,,,,,,,,,,,,,
19,10,CSX,1,MOBILE,MOBILE,Y29111 SWITCHMAN FAILED TO TEST THE HAND BRAKE ON ENGINE CSXT 8214 ALLOWING IT TO ROLL INTO THE FOUL,OF THE DIESEL SHOP LEAD TRACK AND WAS STRUCK BY ENGINE CSXT 4324.,,,,,,,,,,,,,
19,2,ATK,18,BROWNSBURG,HENDRICKS,"TRAIN 50 OPERATING WITH LOCOMOTIVE E/40 AND 6 CARS STRUCK AN OCCUPIED VEHICLE AT MP 13.95, HUNTER RD",CROSSING.  THE OCCUPANT IN THE VEHICLE WAS A FATALITY.,,,,,,,,,,,,,
19,3,LIRC,18,AUSTIN,SCOTT,Q576.11 WAS TRAVELING NORTH WHEN LEAD ENGINE CSXT 3337 STRUCK VEHICLE AT HWY GRADE CROSSING. THE VEH,"ICLE TRAVERSED THE CROSSING IN A WEST DIRECTION, STOPPED, AND REMAINED STOPPED FOR ROUGHLY 30 SECOND",S WITH THE TRAILER FOULING THE TRACKS BEFORE IT WAS STRUCK BY THE TRAIN. THE DRIVER REPORTED NO INJU,RIES AND DENIED MEDICAL TREATMENT. BOTH CREW MEMBERS WERE IN THE LOCOMOTIVE AT THE TIME OF THE INCID,"ENT. THE CROSSING IS EQUIPPED WITH FLASHING LIGHTS, STOP SIGN AND CROSS BUCKS, BOTH MAST WERE CONFIR",MED TO BE FUNCTIONING AS INTENDED. NO SIGHT OBSTRUCTIONS WERE PRESENT AT THE CROSSING ON ANY QUADRAN,T APPROACH.,,,,,,,,
19,11,BLF,12,NORTH MIAMI BEACH,MIAMI-DADE,"BLF 606 WAS TRAVELING SOUTH BOUND ON THE WEST MAIN TRACK, A VEHICLE WAS STOPPED ON THE CROSSING AT M",P 352.06 NE 203RD STREET.   RESULTING IN A FATALITY  TO THE DRIVER OF THE VEHICLE.  FEC DAMAGE TOTAL,$960.29,,,,,,,,,,,,
19,11,FEC,12,MIAMI-DADE,MIAMI-DADE,TAEX 3279 WAS CUT OFF IN TRACK 5 AND FOULING TRACK 6.  CREW ATTEMPTED TO SHOVE INTO TRACK 6 WITH SKS,"X 101382 AND SIDESWIPED STANDING CAR, TAEX 3279.",,,,,,,,,,,,,
19,11,FEC,12,MIAMI-DADE,MIAMI-DADE,TAEX 3279 WAS CUT OFF IN TRACK 5 AND WAS FOULING TRACK 6.  CREW ATTEMPTED TO SHOVE INTO TRACK 6 WITH,"SKSX 101382 AND SIDESWIPED STANDING CAR, TAEX 3279.",,,,,,,,,,,,,
19,8,UP,17,NORTHLAKE,COOK,THE YPR11R-08 KICKED 11 LOADED CARS INTO THE NORTH END OF TRACK 11. TRACK 11 ROLLED OUT AND THE UP97,"538 STRUCK THE DTTX469295 OF THE CANADIAN PACIFIC TRAIN CPG41-08, WHICH WAS YARDING INTO TRACK 2. *C","P REPORTED $32,944 IN EQUIPMENT DAMAGES.*",,,,,,,,,,,,
19,8,UP,17,MELROSE PARK,COOK,THE YPR14R-09 WAS HEADED NORTHBOUND ON THE SOUTH LEAD IN YARD 9. THEY WENT OVER THE 212/213 LEAD SWI,TCH AND THE REAR TRUCKS PICKED THE SWITCH BECAUSE IT HAD BEEN RUN-THROUGH BY A PREVIOUS JOB. THE CAN,ADIAN PACIFIC G41 JOB HAD USED THE LEAD 15-20 MINUTES PRIOR TO COME SOUTH DOWN THE LEAD AND IT IS BE,LIEVED THEY RAN THRU THE SWITCH.,,,,,,,,,,,
19,8,UP,17,WEST CHICAGO,DU PAGE,"THE ACNNP-13, WHILE PULLING ONTO THE ST. CHARLES LEAD DERAILED 6 CARS. CAUSING DAMAGE TO THE WESTEND",CROSSOVER TO THE MAIN LINE AND ONTO THE ST. CHARLES LEAD.,,,,,,,,,,,,,
19,8,UP,17,CHICAGO,COOK,RAILCAR TILX250286 FOUND DAMAGED. NO DERAILMENT OR TRACK DAMAGE.,,,,,,,,,,,,,,
19,8,UP,17,NORTHLAKE,COOK,RAILCAR CEFX76194 FOUND WITH SIDE SILLS BENT. LOCATION AND TIME OF DAMAGE UNKNOWN. NO DERAILMENT OR,TRACK DAMAGE.,,,,,,,,,,,,,
19,4,NS,13,MACON,BIBB,"GM42 PULLING NORTH ON EAST PULLBACK WITH 41 CARS HAD THE BOTTOM 32 CARS SEPARATE AT TILX 290206, DUE","TO A BYPASS COUPLING OF TILX 290206 AND ADMX 63258. TILX 290206 AND THE TRAILING CARS ROLLED SOUTH,","STRIKING EQUIPMENT IN FT03, FT04, ANF FT05. THHE IMPACTS CAUSED CCBX 71669, GATX 31261, CPCX 815316","AND NS 994646 IN THE FREE-ROLLING CUT TO DERAIL, ALONG WITH DERAILING NW 196084 IN FT05 AND MWCX 82","0085 AND PMRX 5690 IN FT03. ADMX 28792 IN FT04 WAS STRUCK AND DAMAGED, BUT NOT DERAILED.",,,,,,,,,,
19,1,NS,13,MACON,BIBB,"GM02 PULLING OUT OF CT15 WITH 33 CARS WHEN 27TH HEAD CAR NS 469241 A-END, 28TH NS 469392 ALL WHEELS,","29TH NS 469397 ALL WHEELS, AND 30TH HEAD CAR NS 469266 A-END DERAILED ON THE CLASS YARD LEAD.",,,,,,,,,,,,,
19,1,NS,13,TOCCOA,STEPHENS,"CREW ALLOWED CARS TO ROLL FREE BEYOND 8 CAR LENGTHS TO STANDING EQUIPMENT, WHICH VIOLATES TIME TABLE",INSTRUCTIONS FOR SWITCHING TOCCOA YARD.,,,,,,,,,,,,,
19,3,TRRA,17,EAST ST LOUIS,ST CLAIR,PLEASE SEE UPRR NARRATIVE FOR DETAILS.,,,,,,,,,,,,,,
19,8,ATK,17,CHICAGO,COOK,OPERATING RULE VIOLATION:  ALLEGED PERFORMANCE OF IMPROPER CLASS 2 BRAKE INSPECTION PRIOR TO DEPARTI,"NG CHICAGO UNION STATION ON STATION TRACK #1 ON AMTRAK TRAIN 343 DESTINED FOR MILWAUKEE, WI.  ENGINE","AT REAR OF TRAIN CONSIST, AMTK 34, WAS DRAGGED 3.2 MILES TO TOWER A3 WITH SLIDE WHEELS, CREATING CO",NDEMNABLE FLAT SPOTS.  CAUSE:  FAILURE TO PERFORM PROPER BRAKE TEST PRIOR TO DEPARTURE. EVENT WAS DI,SCOVERED DURING AN INSPECTION IN MILWAUKEE.  CONSIST SPEED IS UNKNOWN.,,,,,,,,,,
19,8,ATK,17,CHICAGO,COOK,TRAIN SEPARATION:  TRAIN HAD UNDESIRED TRAIN SEPARATION WHILE SHOVING FROM CUS TO THE YARD VIA NEW T,AYLOR LEAD.  DAMAGE TO THE 4621.  CAUSE:  FAULTY COUPLER SYSTEM.,,,,,,,,,,,,,
19,2,NS,17,CHICAGO,COOK,"BC36 WAS PULLING EASTWARD ON TRACK CT30, WHEN THE REAR CAR DTTX 890068 STARTED TRAVERSING DOWN THE A","DJACENT TRACK, DERAILING CARS DTTX890068 R5-R8, L5-L8, DTTX 655808 R1,R2,L1,L2 AND DTTX 56007 R1, R4",", L1, L4.",,,,,,,,,,,,
19,6,IC,1,MOBILE,MOBILE,"CN BELT PACK SIDE SWIPED NS TRAIN A94A4-11 IN YARD LIMITS, NS TRAIN DERAILED 4 LOADED ASPHALT CARS.","3 DERAILED ON THEIR SIDE AND 1 DERAILED UPRIGHT. NO LEAKS, EXPOSURES OR INJURIES REPORTED.",,,,,,,,,,,,,
19,1,NS,1,IRONDALE,JEFFERSON,"AB01 RCO HUMP ASSIGNMENT PULLING SOUTH AFTER SETTING OUT A BAD ORDER TO THE HILL TRACKS, WHEN THE TR",AIN EXPERIANCED A BROKEN KNUCKLE AT THE 44TH HEAD CAR AOK 113105. RCO WAS UNAWARE OF THE SEPERATION,AND CONTINUED PULLING SOUTH IN THE PULLBACK PROTECCTED TRACK TO A POINT WHERE HE FELT HE SHOULD BE S,TOPPING. THE FREE ROLLING CUT OF 44 CARS TRAVELLED 1266' BEFORE IMPACTING THE STANDING CUT OF CARS W,"ITH LOCOMOTIVES ATTACHED, DERAILING THE R&L-1 WHEELS OF THE 25TH HEAD CAR CAEX 581834, AND COMING TO",REST 97' FURTHER SOUTH.,,,,,,,,,
19,1,NS,1,IRONDALE,JEFFERSON,"LOCOMOTIVE SHOP EMPLOYEE MOVING SOUTH WITH ONE LOCOMOTIVE ON TRACK 2 HOUSE, DERAILED NS 2398 (AXLES",1 AND 2) OVER THE 2 HOUSE DERAIL. NO TRANSPORTATION EMPLOYEES INVOLVED.,,,,,,,,,,,,,
19,1,NS,17,CHICAGO,COOK,BC03 WHILE YARDING TRAIN 23Z.09 DERAILED HIS HEAD TWO CARS TTAX 753110 AND TTAX 554281 JUST WEST OF,THE NEW CONNECTION CROSS OVER AT 47TH STREET YARD WHEN A PIECE OF RAIL BROKE UNDER MOVEMENT.,,,,,,,,,,,,,
19,3,NS,17,CHICAGO,COOK,22KB317 DERAILMENT AT 55 YARD UNKNOWN INTERMODAL OPERATOR STRUCK GTW 676006 AND PUSHED THE NORTH SID,E OF THE CAR IN THE GAUGE FORCING THE RAIL TO SPREAD. ONCE THE 22KB317 TIED ONTO TRACK 40 AND BEGAN,"TO PULL EAST DERAILING THE DTTX 723830, DTTX 7894405, DTTX 656583, DTTX 656728.",,,,,,,,,,,,
19,2,NS,17,CHICAGO,COOK,BS31 YARDING ROAD TRAIN 233L411 DERAILED THE 10TH-12TH HEAD CARS WHEN PULLING THROUGH TRACK LY11 AS,THE WHEELS TRAVERSED OVER A MISMATCHED JOINT IN THE BODY OF TRACK LY11. NO INJURIS.,,,,,,,,,,,,,
19,3,UP,17,HIGHLAND PARK,LAKE,THE CNAWK9-28 DERAILED RAILCAR MILX31195 ON THE B-END DUE TO A HOT JOURNAL.,,,,,,,,,,,,,,
19,3,NS,18,LOGANSPORT,CASS,D96D113 DERAILMENT - CREW SHOVING WEST DERAILED 5 CARS.,,,,,,,,,,,,,,
19,8,NS,18,NEW HAVEN,ALLEN,"NS TRAIN 12QL325 DERAILED NBTX 780725, SOU 531423, GRW 7059, GRW 7476 WHILE SHOVING WESTBOUND.",,,,,,,,,,,,,,
19,2,NS,18,ELKHART,ELKHART,BE14 RCO PULLED WEST OUT OF CT07 RUNNING THRU THE RUNNER/1 LEAD SWITCH AND UPON SHOVING BACK TOWARDS,CT07 DERAILED 4 CARS. BE14 FOREMAN WAS IN THE TRACK AND WAS NOT IN A POSITION TO SEE HIS HEAD END.,WEST END SWITCH TENDER GAVE THE ROUTE TO BE14 WITHHOUT ENSURING THE HAND THROW SWITCH WAS LINED CORR,ECTLY FOR THE INTENDED MOVE.,,,,,,,,,,,
19,5,CSX,18,CRAWFORDSVILLE,MONTGOMERY,EMPLOYEE WAS CONDUCTING A HI-RAILING INSPECTION AND FAILED TO STOP WITHIN SHORT OF THE ROAD CROSSING,AT NUCOR ROAD. THIS RESULTED IN THE CSX VEHICLE STRIKING A OSP VEHICLE IN THE CROSSING.. AGE UNKNO,WN.  PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS ( STOP LINES) MOW HI-RAIL VE,HICLE DAMAGE $15K.,,,,,,,,,,,
19,2,CSX,18,INDIANAPOLIS,MARION,UTLX 664825 STALLED IN GROUP 1 BEFORE THE GROUP RETARDER DUE TO A DEFECTIVE SLACK ADJUSTER AND STOPP,ED IN THE FOUL OF GROUP 2.  THE UTLX 668885 SIDESWIPED IT GOING INTO GROUP 2.,,,,,,,,,,,,,
19,11,UP,20,KANSAS CITY,WYANDOTTE,THE YKS11R-23 KICKED A CUT OF FOUR EMPTIES INTO TRACK 12.  CREW THEN KICKED TWO CARS INTO A DIFFEREN,"T TRACK, THEN CAME BACK TO TRACK 12, KICKING 7 MORE LOADS.  WHEN THE LOADS IMPACTED THE CUT OF FOUR","EMPTIES THAT WERE ALREADY IN TRACK 12, THE IMPACT RESULTED IN THE LEAD AXLE OF THE TTZX861038 AND TH","E REAR AXLE OF UP466325, TO DERAIL.  THE LEAD CAR, TTZX861038, IN CUT OF FOUR EMPTIES CROSSED DRAWBA","RS WITH FIRST CAR IN TRACK, NOKL600111.  UPON INVESTIGATION, THE PINS ON ALL OF THE CUTS WERE MADE O",N THE KICKING PAD AT SPEED OF APPROXIMATELY 5 MPH.,,,,,,,,,
19,12,CSX,26,DEARBORN,WAYNE,"Y29028, HEADING EAST AS LIGHT LOCOMOTIVE IN TRACK W02 AT ROUGEMERE YARD, STRUCK CAR IN TRACK R01 THA",T WAS LEFT FOULING TRACK W02.,,,,,,,,,,,,,
19,9,BNSF,27,FALCON HEIGHTS,RAMSEY,Z-CHCSSE9-19 DERAILED 9 RAILCARS IN YARD TRACK 7012. AFTER PULLING THROUGH AN IMPROPERLY LINED SWITC,"H, SUBSEQUENTLY DERAILED UPON CHANGING DIRECTION. CAUSE IS FAILURE TO COMPLY WITH RESTRICTED SPEED I",N TURN RUNNING THROUGH AN IMPROPERLY LINED SWITCH. NO HAZARDOUS MATERIAL WERE RELEASED.,,,,,,,,,,,,
19,9,CP,27,NORTHFIELD,RICE,"H38-21 DERAILED AT NORTHFIELD YARD #3 SWITCH SHOVING SOUTH WITH THREE ENGINES, THE REAR 3 TRUCKS ON",THE LEAD ENGINE PICKED THE SWITCH AND DERAILED. PROGRESSIVE RAIL IS REPORTING $300 IN TRACK DAMAGE.,,,,,,,,,,,,,
19,9,BNSF,27,FRIDLEY,ANOKA,H-NSINTW1-12 DERAILED 3 RAILCAR WHILE PULLING IN YARD TRACK 3011. NO HAZARDOUS MATERIALS WERE RELEAS,ED. CAUSE IS UNDER ACTIVE INVESTIGATION.,,,,,,,,,,,,,
19,8,UP,29,STRASBURG,CASS,AASNP-06 EXPERIENCED A UDE. DURING INSPECTION CREW FOUND ETTX701516 AND BNSF302857 DERAILED. TRAIN W,"AS CONFIGURED 3X1X0 9,920 FT 9944 TONS. DERAILMENT WAS DUE TO POOR MAKE UP. NO RESTRICTIONS WERE IN",PLACE OR VIOLATED. NEW TRAIN MAKE UP RESTRICTIONS HAVE BEEN SET AS A RESULT.,,,,,,,,,,,,
19,8,UP,29,KANSAS CITY,JACKSON,NORTHBOUND MNLNP-04 DERAILED NEAR MP.289.17 ON THE COFFEYVILLE SUB. TRAIN WAS TRAVELING AT A SPEED O,F 25 MPH WITHIN THE LIMITS OF FORM A 147671 (289.0-289.5 25 MPH MT). NO AUTOMATIC BRAKES WERE APPLIE,D. CAR ACFX98207 DERAILED THE FIRST AXLE DUE TO DEFECTIVE SNUBBING AND WAS DRAGGED APPROXIMATELY 1/4,MILE BEFORE THE TRAIN WENT INTO EMERGENCY.,,,,,,,,,,,
19,8,UP,29,JAMESPORT,LIVINGSTON,MCBKC-13 HAD THE DYNAMIC BRAKING GRIDS ON LEAD UNIT UP8511 CAUGHT ON FIRE. NO DERAILMENT OR TRACK DA,MAGE.,,,,,,,,,,,,,
19,8,UP,29,INDEPENDENCE,JACKSON,"AASFX-18, LEAD UNIT UP2658, DERAILED 10 CARS, DUE TO TRAIN MAKE UP, RESULTING IN EXCESSIVE BUFF FORC","ES. AT THE TIME OF THE INCIDENT, THERE WERE NO TRAIN MAKE-UP RESTRICTIONS VIOLATED. AS A RESULT OF T","HIS INCIDENT, NEW RESTRICTIONS WERE PUT INTO PLACE AND THE CREW WAS NOT HELD RESPONSIBLE. ROCK CREEK","JCT CONTROL POINT IS DISPATCHED BY KCT, OWNED BY UP, TRACK MAINTAINED BY UP, SIGNAL MAINTENANCE PER","FORMED BY KCT FOR BNSF. *KCT MAINTAINS SIGNAL. KCT SIGNAL COST = $97,587*",,,,,,,,,,
19,9,MDS,28,MERIDIAN,LAUDERDALE,AN UATTENDED CONSIST WAS SITTING ON TRACK AWAITING NEXT DAY'S MOVEMENT.  NEIGHBORING RAILROAD LOST C,ONTROL OF A CAR.  THE RUNAWAY CAR ENTERED THE YARD AND STRUCK THE TRAILING ENGINE OF THE CONSIST.  N,ONE OF OUR PERSONNEL WERE PRESENT AT THE TIME.  THE TRAILING ENGINE WAS HEAVILY DAMAGED.  NO OTHER D,AMAGE IS REPORTED.,,,,,,,,,,,
19,1,CP,38,KENMARE,WARD,392-021 (GRAIN TRAIN) EXPERIENCED AN UNDESIRED EMERGENCY BRAKE APPLICATION AT APPROXIMATELY MP. 516.,0 ON PORTAL SUB. INSPECTION OF TRAIN IDENTIFIED THAT LINE 58 THRU 73 DERAILED. PREVIOUSLY CREW STOPP,ED AT MP. 520.0 (WEST KENMARE) & RECEIVED AUTHORITY TO PASS SIGNAL DISPLAYING STOP DUE TO A TRACK LI,"GHT THAT CAME IN BEHIND THE 293-28. AFTER RECEIVING AUTHORITY FROM DISPATCHER, CREW BRIEFED ON THE R",EQUIREMENTS OF RESTRICTED SPEED AS WELL AS DISTANCE & LOCATION THE RESTRICTION PERTAINED TO. CREW DE,PARTED AT RESTRICTED SPEED FROM MP 520.0 TO MP 516.0 WHERE THEY PASSED A PROCEED INDICATION. THEY TR,AVELED APPROXIMATELY 3000 FEET PAST THE SIGNAL AT MP 516.0 BEFORE EXPERIENCING AN UNDESIRED EMERGENC,Y BRAKE APPLICATION. CREW STATED THEY DID NOT SEE OR FEEL ANYTHING ABNORMAL WHEN THE TRAIN WENT INTO,"EMERGENCY, THERE WAS NO SEVERE SLACK ACTION EVENT. A BROKEN RAIL WAS IDENTIFIED AS THE CAUSE - POD",APPROXIMATELY 130 FEET WEST OF THE BRIDGE AT MP 516.6 RESULTING IN DERAILMENT.,,,,,
19,6,BNSF,38,MANDAN,MORTON,RCO Y-YMAN3032-06 DERAILED 2 RAILCARS IN YARD TRACK 2139. AFTER PULLING THROUGH AN IMPROPERLY LINED,"SWITCH, SUBSEQUENTLY DERAILED UPON CHANGING DIRECTIONS. CAUSE IS FAILURE TO COMPLY WITH RESTRICTED S",PEED. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,
19,6,UP,31,NORTH PLATTE,LINCOLN,"YNP06R-09, WHILE TRIMMING OUT THE MNPCH, FOREMAN WAS STANDING BY THE SWITCH WHEN HE PULLED OUT BOWL",12 TO DOUBLE TO 13 AND DERAILED TTZX864370 AND TTZX866029 DUE TO BY-PASSED DRAWBARS.,,,,,,,,,,,,,
19,6,UP,31,NORTH PLATTE,LINCOLN,"YNP06R-09, WHILE TRIMMING OUT THE MNPCH, FOREMAN WAS STANDING BY THE SWITCH WHEN HE PULLED OUT BOWL",12 TO DOUBLE TO 13 AND DERAILED TTZX864370 AND TTZX866029 DUE TO BY-PASSED DRAWBARS.,,,,,,,,,,,,,
19,6,NCRC,31,MADISON,MADISON,"TRAIN CREW WAS SHOVING NORTH INTO TRACK 713 & MADE JOINT. WHEN CREW WENT TO STRETCH THE JOINT, ENGIN",EER COULDN'T MOVE TRAIN. INSPECTION SHOWED 6 CARS WERE DERAILED DUE TO WIDE GAUGE OF TRACKS.,,,,,,,,,,,,,
19,6,UP,31,NORTH PLATTE,LINCOLN,EMPLOYEE WAS WORKING AS THE FOREMAN ON THE YNP02R-16 AND IN CONTROL OF THE PITCH WHILE SHOVING A CUT,EAST OUT OF 202 TO THE HILL.  MEANWHILE THE FOREMAN OF THE YNP01R-16 WAS RUNNING LIGHT POWER WESTWA,RD THROUGH 203.  FOREMAN ON THE YNP02R-16 DID NOT CONTROL THE MOVEMENT OF HIS TRAIN AND IMPACTED THE,FIRST CAR (CHTT721880) WITH THE LAST LOCOMOTIVE (UP1739) OF THE LIGHT ENGINE CONSIST THAT WAS CLEAR,ING UP THE LEAD.,,,,,,,,,,
19,1,UP,35,LA MESA,DONA ANA,"SWITCHING CONTRACTOR ITS, HAD A HOLD OF THE ISALB-19 AND WAS SHOVING EAST INTO TRACK 353.  THE SWITC",H WAS LINED FOR 352.  THE SWITCHMAN ON THE GROUND GAVE THE ENGINEER INSTRUCTIONS TO SHOVE BACK 40 CA,"RS.  THE SWITCHMAN NEVER LINED THE 352 SWITCH FOR MOVEMENT INTO 353, THEREFORE THE TRAIN WENT INTO 3",52 TRACK AT 16 MPH AND COLLIDED WITH A CUT OF CARS.  AT THE TIME OF THE INCIDENT THE RAIL EQUIPMENT,WAS MOVING ABOVE THE MAXIMUM FOR THE TRACK CLASS REPORTED,,,,,,,,,,
19,9,CSX,36,SELKIRK,ALBANY,Y39127 SHOVED TRACK 035 EAST INTO THE SIDE OF Y39627 PULLING OUT OF THE EAST END OF TRACK 036 IN THE,BOWL.,,,,,,,,,,,,,
19,6,NS,39,CAMPBELL,MAHONING,"C43C702 SHOVING SOUTH WITH 2 UNITS, 28 LOADS, 4 EMPTIES, AND 3832 TONS ON NORTH DIVISION LEAD DERAIL","ED 7 CARS (NS 202053, RGCX 1188, CRDX 20606, RGCX 1222, CRDX 20050, CEFX 53739, & UTLX 71467).",,,,,,,,,,,,,
19,8,NS,39,COLUMBUS,FRANKLIN,CAR DAMAGED WHEN SWITCHED FREE ROLLING INTO TRACK. CAR STRUCTURE FOUND TO BE WEAKENED DUE TO COMMODI,TY (SALT) HAULED IN CAR. DAMAGE OCCURRED DURING NORMAL SWITCHING OPERATIONS.,,,,,,,,,,,,,
19,2,NS,39,LUCASVILLE,SCIOTO,TRAIN 194LB28 WAS NOTIFIED THEY HAD A WHEEL DERAILED AND KICKING UP BALLAST. CREW WAS NOTIFIED BY TH,E DISPATCHER TO BRING THEIR TRAIN TO A SAFE STOP. ENGINEER BEGAN TO SET HIS AIR TO BRING TRAIN TO A,STOP AT MILEPOST N618.2 AND WENT INTO EMERGENCY.. CREW INSPECTED THEIR TRAIN AND FOUND 16 CARS DERAI,LED BEGINNING WITH FMSX 3261 (102ND THROUGH 117TH H/C).,,,,,,,,,,,
19,2,NS,39,MIDDLETOWN,BUTLER,L04LC04 WAS PULLING EAST WHEN DERAILMENT OCCURED.,,,,,,,,,,,,,,
19,2,NS,39,BELLEVUE,ERIE,LB24 WAS HUMPING TRACK AA11 WHEN DPRX 258519 STALLED IN THE FOUL AT THE EAST END OF CT34. THE NEXT C,"AR IN THE HUMP, SHPX 209425, WAS GOING TO TRACK CT33 WHEN IT CORNED THE FIRST CAR CAUSING DAMAGE TO",BOTH.,,,,,,,,,,,,
19,2,NS,39,STRYKER,WILLIAMS,NS TRAIN 206B312 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.,,,,,,,,,,,,,,
19,4,UP,41,LA GRANDE,UNION,"MRVNPB-31, TREAD BUILDUP ON THE WCRC7259 PRODUCED ENOUGH WHEEL HOP TO CAUSE THE EMPTY CAR TO DERAIL.",,,,,,,,,,,,,,
19,4,UP,41,PORTLAND,MULTNOMAH,YPD10-12 RAN THROUGH THE 40 CROSSOVER SWITCH WHILE MOVING EAST FOLLOWED BY A REVERSE MOVE CAUSING A,3 CAR DERAILMENT.,,,,,,,,,,,,,
